cusec,piece_id,average_prize_buy,number_of_ads_buy,average_prize_rent,number_of_ads_rent,extra_data
piece,Madrid--piece--17-19--,4447.71,30,19.2561,28,
piece,Madrid--piece--17-2--,0,0,0,0,
piece,Madrid--piece--17-20--,4097.5,30,18.6709,29,
piece,Madrid--piece--17-21--,4212.77,29,19.042,28,
piece,Madrid--piece--17-22--,4262.36,22,20.128,19,
piece,Madrid--piece--17-23--,4837.4,11,16.7215,5,
piece,Madrid--piece--17-24--,2861.49,30,13.214,10,
piece,Madrid--piece--17-25--,2299.73,24,11.7174,10,
piece,Madrid--piece--17-26--,2064.61,29,13.0537,6,
piece,Madrid--piece--17-27--,2092.13,27,11.1134,3,
piece,Madrid--piece--17-28--,1600,1,0,0,
piece,Madrid--piece--17-29--,1457.78,9,0,0,
piece,Madrid--piece--17-3--,3.49741,2,13.0748,2,
piece,Madrid--piece--17-30--,2334.25,9,11.9306,2,
piece,Madrid--piece--17-31--,0,0,0,0,
piece,Madrid--piece--17-32--,3092.11,1,0,0,
piece,Madrid--piece--17-33--,1603.41,18,13.8158,1,
piece,Madrid--piece--17-34--,1769.37,28,12.56,5,
piece,Madrid--piece--17-35--,1706.33,6,0,0,
piece,Madrid--piece--17-36--,1871.43,1,0,0,
piece,Madrid--piece--17-37--,0,0,0,0,
